movie_title,director_name,genres,imdb_score,plot_keywords
Das Boot,Wolfgang Petersen,Adventure|Drama|Thriller|War,8.4,duty|submarine|submarine movie|tension|u boat
The Alamo,John Lee Hancock,Drama|History|War|Western,6.0,army|dictator|general|texan|texas
Sorority Boys,Wallace Wolodarsky,Comedy,5.4,college|cruise|drag|female armpit hair|sorority
About Time,Richard Curtis,Drama|Fantasy|Romance,7.8,boyfriend girlfriend relationship|lingerie slip|time travel|time travel romance|wedding
House of Flying Daggers,Yimou Zhang,Action|Adventure|Drama|Romance,7.6,flying|flying dagger|government|police|secret
Arbitrage,Nicholas Jarecki,Drama|Thriller,6.6,accidental death|dead woman|dead woman with eyes open|death of mistress|manager
Project Almanac,Dean Israelite,Sci-Fi|Thriller,6.4,found footage|teenager|time machine|time travel|video footage
Cadillac Records,Darnell Martin,Biography|Drama|Music,7.0,1950s|jazz|jazz music|sex|title directed by female
Screwed,Scott Alexander,Comedy|Crime,5.7,chauffeur|disorganized crime|dog|ransom|slapstick
Fortress,Stuart Gordon,Action|Crime|Sci-Fi|Thriller,5.9,escape|future|population control|prison|prisoner
For Your Consideration,Christopher Guest,Comedy,6.3,actor|internet|make up|publicist|purim
Celebrity,Woody Allen,Comedy|Drama,6.3,celebrity|journalist|lesbian kiss|strong female character|tv producer
Running with Scissors,Ryan Murphy,Comedy|Drama,6.2,alcoholic|fame|therapist|writer|writing
From Justin to Kelly,Robert Iscove,Comedy|Musical|Romance,2.1,bar|florida|love|spring break|waitress
Girl 6,Spike Lee,Comedy|Drama,5.0,actress|neighbor|phone sex|queens new york city|sex addiction
In the Cut,Jane Campion,Mystery|Thriller,5.3,blow job|female rear nudity|female removes her clothes|oral sex|three of spades tattoo
Two Lovers,James Gray,Drama|Romance,7.1,jewish|love|married man|neighbor|photograph
Last Orders,Fred Schepisi,Drama,7.0,ashes|butcher|friend|friendship|memory
The Host,Joon-ho Bong,Comedy|Drama|Horror|Sci-Fi,7.0,daughter|han river|monster|river|seoul
The Pursuit of D.B. Cooper,Roger Spottiswoode,Adventure|Crime|Thriller,5.7,escape|jumping from an airplane|money|parachute|ransom
Ravenous,Antonia Bird,Fantasy|Horror|Thriller,7.1,based on true story|cannibalism|captain|mexican american war|u.s. frontier
Charlie Bartlett,Jon Poll,Comedy|Drama|Romance,7.0,drugs|high school|prescription drugs|private school|student
The Great Beauty,Paolo Sorrentino,Drama,7.7,genitalia|male frontal nudity|male nudity|old age|party
The Dangerous Lives of Altar Boys,Peter Care,Comedy|Drama,7.1,book|boy|catholic|comic book|friend
Stoker,Chan-wook Park,Drama|Thriller,6.8,death|hitchcockian|psychopath|sociopath|vomiting
2046,Kar-Wai Wong,Drama|Romance|Sci-Fi,7.5,number in title|train|woman slaps a man|woman slaps man|written by director
Married Life,Ira Sachs,Crime|Drama|Romance,6.3,bachelor|best friend|divorce|poison|widow
Duma,Carroll Ballard,Adventure|Drama|Family,7.3,africa|bed|boy|cheetah|south africa
Ondine,Neil Jordan,Drama|Mystery|Romance,6.8,celtic mythology|cottage|fisherman|irish|selkie
Brother,Takeshi Kitano,Crime|Drama|Thriller,7.2,gang|gangster|subjective camera|written and directed by cast member|yakuza
Welcome to Collinwood,Anthony Russo,Comedy|Crime,6.4,boxing knockout|heist|implied sex|keys|prison
Critical Care,Sidney Lumet,Comedy|Drama,6.0,half sister|hospital|latex gloves|medicine|nun
The Life Before Her Eyes,Vadim Perelman,Drama|Mystery|Thriller,6.4,best friend|nonlinear timeline|school shooting|self sacrifice|shooting
Darling Companion,Lawrence Kasdan,Comedy|Drama|Romance,5.1,dog|marriage|search|wedding|woods
Trade,Marco Kreuzpaintner,Crime|Drama|Thriller,7.5,friend|girl|mexico city|new jersey|sex
Fateless,Lajos Koltai,Drama|Romance|War,7.1,bus|death|gay slur|hatred|jewish
Breakfast of Champions,Alan Rudolph,Comedy,4.6,breakfast|manitoba|science fiction writer|suicide|writer
"A Woman, a Gun and a Noodle Shop",Yimou Zhang,Comedy|Drama,5.7,betrayal|husband wife relationship|murder|noodles|salary
Cypher,Vincenzo Natali,Mystery|Romance|Sci-Fi|Thriller,6.8,brainwashing|corporate espionage|spy|suburb|surprise ending
City of Life and Death,Chuan Lu,Drama|History|War,7.7,atrocity|battle|chinese|horseback riding|martial arts
Home,Tim Johnson,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,6.7,alien friendship|alien invasion|australia|flying car|mother daughter relationship
Legend of Kung Fu Rabbit,Lijun Sun,Action|Adventure|Animation|Comedy|Family,3.2,anthropomorphic animal|china|furry|rabbit
Space Battleship Yamato,Takashi Yamazaki,Action|Adventure|Drama|Sci-Fi,6.1,alien|battleship|message|radiation|yamato
5 Days of War,Renny Harlin,Action|Drama|War,5.6,cameraman|epic battle|journalist|south ossetia|street shootout
Triangle,Christopher Smith,Fantasy|Mystery|Thriller,6.9,deja vu|lost at sea|ship|time loop|trapped in a time loop
10 Days in a Madhouse,Timothy Hines,Drama,7.5,
Heaven Is for Real,Randall Wallace,Biography|Drama,5.8,based on true story|christ|christian|near death experience|pastor
Snatch,Guy Ritchie,Comedy|Crime,8.3,boxer|boxing|diamond|fight|gypsy
Dancin' It's On,David Winters,Family|Musical,2.8,
Pet Sematary,Mary Lambert,Fantasy|Horror,6.6,cat|cemetery|maine|secret|woods
Madadayo,Akira Kurosawa,Drama,7.5,air raid|beer|birthday|japan|professor
The Cry of the Owl,Jamie Thraves,Drama|Thriller,6.0,isolated house|promotion|river|small town|stalking
A Tale of Three Cities,Mabel Cheung,Drama,6.2,
Gremlins,Joe Dante,Comedy|Fantasy|Horror,7.2,bright light|midnight|pet|small town|water
Star Wars: Episode IV - A New Hope,George Lucas,Action|Adventure|Fantasy|Sci-Fi,8.7,death star|empire|galactic war|princess|rebellion
Dirty Grandpa,Dan Mazer,Comedy,6.0,female removes her clothes|fondling|voyeur|voyeurism|white panties
Doctor Zhivago,David Lean,Drama|Romance|War,8.0,bolshevik|poet|poetry|russia|russian revolution
Trash,Stephen Daldry,Adventure|Crime|Drama|Mystery|Thriller,7.2,bible|key|poverty|slum|wallet
High School Musical 3: Senior Year,Kenny Ortega,Comedy|Drama|Family|Music|Musical|Romance,4.5,basketball|curtain call|graduation|high school|high school senior
The Fighter,David O. Russell,Biography|Drama|Sport,7.9,boxer|boxing|boxing match|crack cocaine|lowell massachusetts
Jackass Number Two,Jeff Tremaine,Action|Comedy|Documentary,7.1,blindfold|male frontal nudity|male rear nudity|pubic hair|vomiting
My Cousin Vinny,Jonathan Lynn,Comedy|Crime,7.5,alabama|jail|judicial system|lawyer|trial
If I Stay,R.J. Cutler,Drama|Fantasy|Music|Romance,6.8,car accident|coma|out of body experience|reference to the exploited|teenage girl
Drive Hard,Brian Trenchard-Smith,Action|Comedy|Crime,4.3,
Major League,David S. Ward,Comedy|Sport,7.2,cleveland indians|league|manager|owner|team
St. Trinian's,Oliver Parker,Comedy,5.8,2000s|female protagonist|reward|school|st trinian's
Phone Booth,Joel Schumacher,Crime|Thriller,7.1,phone booth|publicist|single set production|sniper|sniper rifle
A Walk to Remember,Adam Shankman,Drama|Romance,7.4,community service|love|punishment|school|student
Dead Man Walking,Tim Robbins,Crime|Drama,7.6,death|execution|nun|solitary confinement|visit
Cruel Intentions,Roger Kumble,Drama|Romance,6.9,bet|revenge|seduction|virgin|wager
Saw VI,Kevin Greutert,Horror|Mystery,6.0,deception|flash photography|game of death|jigsaw|pig mask
History of the World: Part I,Mel Brooks,Comedy,6.9,french revolution|old testament|part of an unfinished series|reference to john wayne|roman emperor
The Secret Life of Bees,Gina Prince-Bythewood,Drama,7.3,beekeeping|insect in title|racism|sister|south carolina
Corky Romano,Rob Pritts,Comedy|Crime,4.6,fbi|mafia|mobster|undercover|veterinarian
Raising Cain,Brian De Palma,Crime|Drama|Thriller,6.0,hitchcockian|long tracking shot|psychologist|psychology|wig
F.I.S.T.,Norman Jewison,Drama,6.4,1930s|driving through a gate|funeral|senator|trade union
Invaders from Mars,Tobe Hooper,Horror|Sci-Fi,5.5,alien|boy|nurse|school|school nurse
Brooklyn,John Crowley,Drama|Romance,7.5,1950s|immigrant|irish|irish accent|torn between two worlds
Barry Lyndon,Stanley Kubrick,Adventure|Drama|History|War,8.1,18th century|england|rise and fall|rural setting|wealth
Out Cold,Brendan Malloy,Comedy|Sport,6.3,alaska|mountain|ski resort|snowboard|snowboarding
The Ladies Man,Reginald Hudlin,Comedy,5.1,black pantyhose|female stockinged legs|pantyhose|radio|tattoo
Quartet,Dustin Hoffman,Comedy|Drama,6.8,divorced couple|opera|reference to giuseppe verdi|retirement|senility
Tomcats,Gregory Poirier,Comedy,5.3,box office flop|critically bashed|dominatrix|friend|money
Frailty,Bill Paxton,Crime|Drama|Thriller,7.3,demon|fbi|fbi agent|murder|religious fanatic
Woman in Gold,Simon Curtis,Biography|Drama|History,7.3,art|jewish|justice|nazi|theft
Kinsey,Bill Condon,Biography|Drama,7.1,professor|research|sex|sexuality|student
Army of Darkness,Sam Raimi,Comedy|Fantasy|Horror,7.6,army of the dead|battle|necronomicon|reluctant hero|skeleton soldier
Slackers,Dewey Nicks,Comedy|Romance,5.3,blackmail|fall|love|nerd|scam
What's Eating Gilbert Grape,Lasse Hallström,Drama|Romance,7.8,apostrophe in title|face slap|four word title|grocery store|police
The Visual Bible: The Gospel of John,Philip Saville,Biography|Drama|History,7.7,1st century|based on the bible|miracle|religion|resurrection
Vera Drake,Mike Leigh,Crime|Drama,7.7,1950s|miscarriage|neighbor|pregnancy|tailor
The Guru,Daisy von Scherler Mayer,Comedy|Music|Romance,5.4,bollywood|illegal immigrant|live television|restaurant|waiter
The Perez Family,Mira Nair,Comedy|Drama|Romance,6.2,immigration|love|political prisoner|reference to john wayne|title directed by female
Inside Llewyn Davis,Ethan Coen,Drama|Music,7.4,1960s|car hitting an animal|folk singer|friend|singer
O,Tim Blake Nelson,Drama|Romance|Thriller,6.2,basketball|basketball player|boarding school|love|shakespeare's othello
Return to the Blue Lagoon,William A. Graham,Adventure|Drama|Romance,5.1,baby|desert island|island|sequel|teenage girl
The Molly Maguires,Martin Ritt,Drama|History,6.9,coal|detective|irish|irish immigrant|pennsylvania
Romance & Cigarettes,John Turturro,Comedy|Musical|Romance,6.3,anal sex|death|dream|poem|sex
Copying Beethoven,Agnieszka Holland,Biography|Drama|Music,6.8,music copyist|music student|musical composition|student|symphony
Poltergeist,Tobe Hooper,Fantasy|Horror,7.4,ghost|haunted|haunting|house|paranormal investigator
Brighton Rock,Rowan Joffe,Crime|Drama|Thriller,5.7,brighton|catholic|gang|prayer|waitress
Saw V,David Hackl,Horror|Mystery,5.8,blood splatter|jigsaw|nazi|serial killer|swastika tattoo
Machine Gun McCain,Giuliano Montaldo,Crime|Drama|Thriller,6.2,casino|gang violence|robbery|suicide|violence
LOL,Lisa Azuelos,Comedy|Drama|Romance,4.3,best friend|girl in panties|high school|high school romance|pink panties
Jindabyne,Ray Lawrence,Crime|Drama|Mystery|Thriller,6.4,camp|fishing|fishing trip|river|town
Kabhi Alvida Naa Kehna,Karan Johar,Drama,6.0,extramarital affair|fashion magazine editor|marriage|new york|teacher
An Ideal Husband,Oliver Parker,Comedy|Romance,6.9,bachelor|blackmail|character says i love you|flirting|social satire
The Last Days on Mars,Ruairi Robinson,Horror|Sci-Fi|Thriller,5.5,alien infection|astronaut|mars|mission|zombie
Darkness,Jaume Balagueró,Horror,5.4,9 year old|blood|gramophone|house|missing children
2001: A Space Odyssey,Stanley Kubrick,Adventure|Mystery|Sci-Fi,8.3,ancient astronaut|famous line|message from outer space|monolith|star child
E.T. the Extra-Terrestrial,Steven Spielberg,Family|Sci-Fi,7.9,bicyclist|boy|doll|star wars reference|voice impersonation
In the Land of Women,Jon Kasdan,Comedy|Drama|Romance,6.5,actress|love|michigan|neighbor|writer
The Blue Butterfly,Léa Pool,Adventure|Drama,6.3,butterfly|entomologist|morpho butterfly|rain|rain forest
There Goes My Baby,Floyd Mutrux,Comedy|Drama,6.4,high school|love|police|showdown|surfer
Lovesick,Unknown,Comedy,7.9,blond boy|chlamydia|list|male rear nudity|young couple
Housefull,Sajid Khan,Comedy,5.3,bad luck|casino|lie|mix up|stutter
September Dawn,Christopher Cain,Drama|History|Romance|Western,5.8,massacre|mormon|settler|utah|wagon train
For Greater Glory: The True Story of Cristiada,Dean Wright,Drama|History|War,6.6,catholic|hanging|mexico|rebellion|soldier
La Famille Bélier,Eric Lartigau,Comedy|Drama|Music,7.4,audition|deaf|family relationships|love|singing
Good Will Hunting,Gus Van Sant,Drama,8.3,friend|genius|janitor|loss of wife|professor
Misconduct,Shintaro Shimosawa,Drama|Thriller,5.3,black panties|lust|sexual attraction|voyeur|voyeurism
Saw III,Darren Lynn Bousman,Horror|Mystery,6.2,brutality|female full frontal nudity|female nudity|torture|trap
Stripes,Ivan Reitman,Action|Comedy|War,6.9,army|boot camp|breasts|graduation|rescue
Bring It On,Peyton Reed,Comedy|Sport,5.9,championship|cheerleading|high school|teen comedy|teenage romance
The Purge: Election Year,James DeMonaco,Action|Horror|Sci-Fi|Thriller,6.1,cathedral|minister|presidential election|reference to george washington|ritual sacrifice
She's All That,Robert Iscove,Comedy|Romance,5.8,bet|friend|high school|prom|prom queen
Precious,Lee Daniels,Drama,7.3,abuse|african american lesbian|lesbian|lesbian couple|school
Saw IV,Darren Lynn Bousman,Horror|Mystery,5.9,detective|fbi|rape|rapist|serial rapist
White Noise,Geoffrey Sax,Drama|Horror|Mystery|Thriller,5.5,architect|grave|obsession|river|voice
Madea's Family Reunion,Tyler Perry,Comedy|Drama|Romance,5.0,cross dressing|family reunion|madea series|reflective|sister sister relationship
The Color of Money,Martin Scorsese,Drama|Sport,7.0,hustler|losing|pool|pool player|tournament
The Longest Day,Ken Annakin,Action|Drama|History|War,7.8,allies|d day|invasion|normandy|world war two
The Mighty Ducks,Stephen Herek,Comedy|Drama|Family|Sport,6.4,coach|hockey team|lawyer|respect|team
The Grudge,Takashi Shimizu,Horror|Mystery|Thriller,5.9,american|curse|japan|nurse|rage
Happy Gilmore,Dennis Dugan,Comedy|Sport,7.0,golf|golf ball|golfer|grandmother's house|tournament
Jeepers Creepers,Victor Salva,Horror|Mystery,6.1,demon|gore|record player|tattoo|wings
Bill & Ted's Excellent Adventure,Stephen Herek,Adventure|Comedy|Music|Sci-Fi,6.9,failing student|high school|payphone|teenager|telephone booth
Oliver!,Carol Reed,Drama|Family|Musical,7.5,abuse|child|orphan|orphanage|pickpocket
The Best Exotic Marigold Hotel,John Madden,Comedy|Drama,7.3,hotel|india|marigold|retiree|retirement
Recess: School's Out,Chuck Sheetz,Animation|Comedy|Family|Mystery|Sci-Fi,6.5,friend|principal|summer|summer camp|summer vacation
Mad Max Beyond Thunderdome,George Miller,Action|Adventure|Sci-Fi|Thriller,6.2,arena|desert|fight|mad max|post apocalypse
Commando,Mark L. Lester,Action|Adventure|Thriller,6.7,body count|dictator|jumping from an airplane|knife fight|one man army
The Boy,William Brent Bell,Horror|Mystery|Thriller,6.0,animate doll|doll|england|nanny|surprise ending
Devil,John Erick Dowdle,Horror|Mystery|Thriller,6.3,devil|elevator|hit and run|throat slitting|trapped in an elevator
Friday After Next,Marcus Raboy,Comedy|Drama,5.8,apartment|christmas|christmas present|rent|security guard
Insidious: Chapter 3,Leigh Whannell,Fantasy|Horror|Thriller,6.1,demon|possession|psychic|supernatural|teenager
The Last Dragon,Michael Schultz,Action|Comedy|Drama|Music,6.9,cult film|kung fu|kung fu classic|martial arts|title spoken by character
Snatch,Guy Ritchie,Comedy|Crime,8.3,boxer|boxing|diamond|fight|gypsy
The Lawnmower Man,Brett Leonard,Horror|Sci-Fi,5.4,intelligence|science runs amok|scientist|supernatural power|virtual reality
Nick and Norah's Infinite Playlist,Peter Sollett,Comedy|Drama|Music|Romance,6.7,band|gay|gay friend|love|night
Dogma,Kevin Smith,Adventure|Comedy|Drama|Fantasy,7.4,abortion|abortion clinic|angel|church|clinic
The Banger Sisters,Bob Dolman,Comedy|Drama,5.6,bartender|groupie|lawyer|road trip|writer
Twilight Zone: The Movie,Joe Dante,Fantasy|Horror|Sci-Fi,6.5,1940s|1960s|bar|kick the can|remake
Road House,Rowdy Herrington,Action|Thriller,6.5,bikini|cult film|fired from the job|martial arts|violence
A Low Down Dirty Shame,Keenen Ivory Wayans,Action|Comedy|Crime,5.8,drugs|ex cop|gun fu|machismo|shootout
Swimfan,John Polson,Drama|Thriller,5.0,high school|hospital|new jersey|stanford university|swimming
Employee of the Month,Greg Coolidge,Comedy|Romance,5.5,competition|date|employee|laser in eyes|slacker
Can't Hardly Wait,Harry Elfont,Comedy|Romance,6.5,graduation|high school|letter|nerd|party
The Outsiders,Francis Ford Coppola,Crime|Drama,7.2,dysfunctional family|gang|greaser|holding someone's head underwater|rivalry
Pete's Dragon,David Lowery,Adventure|Family|Fantasy,7.3,
The Dead Zone,David Cronenberg,Horror|Sci-Fi|Thriller,7.2,car accident|coma|evil politician|psychic|vision
Sinister 2,Ciarán Foy,Horror|Mystery|Thriller,5.2,deputy|farmhouse|nightmare|private investigator|rural
Sparkle,Salim Akil,Drama|Music,5.7,1960s|death|girl group|nightclub|sister
Valentine,Jamie Blanks,Horror|Mystery|Thriller,4.7,dance|nosebleed|revenge|valentine|valentine's day
The Fourth Kind,Olatunde Osunsanmi,Mystery|Sci-Fi|Thriller,5.9,abduction|alaska|alien|owl|patient
A Prairie Home Companion,Robert Altman,Comedy|Drama|Music,6.8,backstage|country music|cowboy|radio|singing
Sugar Hill,Leon Ichaso,Drama|Thriller,5.9,african american|harlem manhattan new york city|manhattan new york city|new york city|urination
Invasion U.S.A.,Joseph Zito,Action|Thriller,5.3,army|nightmare|one man army|rescue|spy
Roll Bounce,Malcolm D. Lee,Comedy|Drama|Music|Romance,6.0,1970s|boy|competition|roller skates|tubesocks
Rushmore,Wes Anderson,Comedy|Drama,7.7,coming of age|friendship|private school|student|teacher
Skyline,Colin Strause,Action|Sci-Fi|Thriller,4.4,apartment|blue light|drawing|group of friends|light
